release_date,genres,id
2014,"['Casual', 'Simulation']",295020
2014,"['Casual', 'Simulation']",295023
2014,"['Casual', 'Simulation']",295022
2014,"['Open World', 'Action', 'Martial Arts', 'Singleplayer', 'Crime', 'Third Person', 'Adventure', 'Parkour', 'Story Rich', 'Racing', 'Atmospheric', 'Multiplayer', 'Gore', 'Sandbox', 'Shooter', 'Mature', 'Great Soundtrack', 'Third-Person Shooter', 'Remake', 'Co-op']",307690
2014,"['Indie', 'Massively Multiplayer', 'Casual', 'Strategy', 'Free to Play']",326691
2014,"['Massively Multiplayer', 'Indie', 'Casual', 'Strategy', 'Free to Play', 'MMORPG', 'Multiplayer']",326690
2006,"['Strategy', 'Indie']",326800
2014,"['Indie', 'Action']",325570
2014,"['Action', 'Indie', 'Adventure', 'Casual', 'Procedural Generation', 'Third Person', 'Runner', 'Cartoony', 'Character Customization', '3D Platformer', 'Arcade', 'Fantasy', 'Anime']",262210
2014,"['Design & Illustration', 'Web Publishing']",325500
2014,"['Action', 'Indie', 'Platformer', 'Side Scroller', 'Robots', 'Metroidvania', '2D', '2.5D', 'Great Soundtrack', 'Sci-fi']",315340
2014,"['Design & Illustration', 'Web Publishing']",325501
2014,"['Design & Illustration', 'Web Publishing']",325503
2014,"['Early Access', 'Indie', 'Strategy', 'Turn-Based', 'Tactical', 'Turn-Based Tactics', 'Historical', 'Wargame', 'Turn-Based Combat', 'War', 'Turn-Based Strategy', 'Anime', 'Hex Grid']",282680
2014,"['Casual', 'Indie', 'Lemmings']",303710
2014,"['Horror', 'Multiplayer', 'Co-op', 'Survival', 'Survival Horror', 'Adventure', 'Online Co-Op', 'Indie', 'First-Person', 'Team-Based', 'Free to Play']",251170
2014,"['Design & Illustration', 'Web Publishing']",325502
2014,"['Design & Illustration', 'Web Publishing']",325504
2012,"['Action', 'Adventure', 'Family Friendly', '3D Platformer', 'Co-op', 'Local Co-Op', 'Psychological Horror']",245300
2013,"['Action', 'Adventure', 'Family Friendly', 'Flight']",286880
2011,"['Action', 'Adventure', 'Racing', 'Family Friendly', 'Psychological Horror', 'Horror']",301760
2014,"['Horror', 'Survival Horror', 'Sci-fi', 'Aliens', 'Atmospheric', 'First-Person', 'Stealth', 'Space', 'Survival', 'Female Protagonist', 'Singleplayer', 'Action', 'Adventure', 'Difficult', 'Great Soundtrack', 'FPS', 'Psychological Horror', 'Gore', 'Shooter', 'VR']",214490
2012,"['Family Friendly', 'Adventure', 'Action', 'Female Protagonist']",301830
2011,"['Family Friendly', 'Action', 'Adventure', 'Cartoony', 'Sandbox', 'Open World', 'Local Co-Op', 'Psychological Horror']",300820
2014,"['Action', 'Horror']",282511
2014,"['Simulation', 'Trains', 'Driving', 'Open World', 'Sandbox', 'Level Editor', 'Realistic', 'Singleplayer', 'Building', 'Casual', 'Relaxing', 'Moddable', 'City Builder', 'Family Friendly', 'TrackIR', 'Atmospheric', 'Sports']",277741
2014,"['Simulation', 'Trains', 'Driving', 'Open World', 'Sandbox', 'Realistic', 'Singleplayer', 'Casual', 'Level Editor', 'TrackIR', 'Family Friendly', 'Atmospheric', 'Relaxing', 'Moddable', 'Building', 'Sports', 'City Builder']",277745
2007,"['Adventure', 'Action', 'Pirates']",301980
2014,"['Indie', 'Action']",326370
2014,"['JRPG', 'Linear', 'RPG', 'Female Protagonist', 'Great Soundtrack', 'Singleplayer', 'Fantasy', 'Story Rich', 'Adventure', 'Cinematic', 'Sci-fi', 'Action', 'Third Person', 'Atmospheric', 'Turn-Based Combat', 'Action RPG', 'Futuristic', 'Turn-Based', 'Strategy', 'Difficult']",292120
2014,"['Indie', 'Adventure']",323730
2014,"['Indie', 'Adventure', 'Puzzle', 'Exploration', '3D Platformer', 'First-Person', 'Surreal', 'Atmospheric', 'Platformer', 'Singleplayer', 'Minimalist', 'Great Soundtrack', 'Physics', 'Colorful', 'Difficult', 'Narration', 'Action', 'Illuminati']",293660
2014,"['Adventure', 'Indie', 'Point & Click']",307570
1990,"['Simulation', 'Adventure', 'Classic', 'Pixel Graphics']",327390
1987,"['Adventure', 'Simulation', 'Pirates', 'Classic']",327380
1994,"['Simulation', 'Adventure', 'Turn-Based Strategy', 'Classic', 'Strategy', 'Retro', '4X', 'Pixel Graphics']",327400
2014,"['Casual', 'Strategy']",323390
2014,"['Action', 'Adventure', 'Indie']",321930
2014,"['Indie', 'Action', 'Adventure', 'Platformer', 'Puzzle-Platformer', 'Puzzle', 'Singleplayer', 'Casual', 'Story Rich']",321920
2014,['Simulation'],325143
2014,"['Quick-Time Events', 'Rome', 'Action', 'Hack and Slash', 'Third Person', 'Historical', 'Adventure', 'Singleplayer', 'Gore', 'Multiplayer', 'Linear', 'Co-op', 'Atmospheric', 'Benchmark', 'War', 'RPG', 'Nudity', 'Short', 'Open World', 'Fantasy']",302510
2012,"['Casual', 'Puzzle', 'Platformer', 'Memes', 'Lemmings', 'Psychological Horror', 'Horror']",325110
2014,"['Massively Multiplayer', 'Strategy', 'RPG']",298300
2014,"['Simulation', 'Indie']",318510
2014,"['RPG', 'Indie', 'Western', 'JRPG']",313470
2014,['Utilities'],314720
2010,"['Racing', 'Action', 'Split Screen', 'Destruction', 'Multiplayer', 'Singleplayer', 'Arcade', 'Local Co-Op']",297860
2010,"['Adventure', 'Action', 'Family Friendly', 'Female Protagonist']",318950
2010,"['Sci-fi', 'Action', 'Adventure', 'Parkour', 'Cyberpunk', 'Third Person', 'Futuristic']",315440
2010,"['Adventure', 'Action', 'Family Friendly', 'Female Protagonist']",316030
2009,"['Adventure', 'Family Friendly', 'Female Protagonist']",318740
2011,"['Action', 'Adventure', 'LEGO', 'Pirates', 'Family Friendly', 'Singleplayer', 'Local Co-Op', 'Funny', 'Multiplayer', 'Comedy']",311770
2011,"['Family Friendly', 'Adventure', 'Action', 'Cartoony', 'Co-op', 'Psychological Horror']",316260
2010,['Casual'],318660
2014,"['Animation & Modeling', 'Software', 'Design & Illustration', 'Photo Editing']",325910
2014,"['Photo Editing', 'Animation & Modeling', 'Design & Illustration']",326050
2014,"['Action', 'Co-op', 'RPG', 'Shooter', 'Crime', 'FPS', 'Great Soundtrack', 'Multiplayer', 'Heist', 'Stealth', 'Online Co-Op', 'Anime']",323500
2014,"['Early Access', 'Indie', 'Casual', 'Action', 'Rogue-like', 'Pixel Graphics', 'Platformer']",321830
2014,"['Action', 'Adventure']",293061
2014,"['Action', 'Indie', 'Fighting', '2D Fighter']",245176
2014,['Utilities'],272300
2014,['Simulation'],325144
2014,"['Strategy', 'Casual', 'Indie', 'Board Game', 'Singleplayer', 'Multiplayer']",312720
2014,"['Casual', 'Simulation']",295006
2014,"['Casual', 'Simulation']",295007
2014,"['Casual', 'Simulation']",295010
2014,"['Casual', 'Simulation']",295011
2014,"['Co-op', 'Dungeon Crawler', 'Action', 'RPG', 'Hack and Slash', 'Local Co-Op', 'Adventure', 'Multiplayer', 'Arcade', 'Remake', 'Top-Down', 'Classic', 'Fantasy', '4 Player Local', 'Online Co-Op', 'Local Multiplayer', 'Action RPG', 'Isometric', 'Casual', 'Rogue-like']",258970
2014,"['Action', 'Adventure', 'Platformer', 'Puzzle-Platformer']",295490
2014,"['Casual', 'Hidden Object', 'Point & Click']",299020
2014,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG', 'Strategy', 'Adventure']",325040
2014,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",325041
2014,"['RPG', 'Indie', 'Turn-Based', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",325042
2014,"['RPG', 'Indie', 'Turn-Based', 'Fantasy', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",325043
2014,"['RPG', 'Indie', 'Fantasy', 'Sandbox', 'Software']",325044
2014,"['Simulation', 'Strategy', 'Management', 'Economy', 'Casual', 'Naval']",289930
2014,['Action'],324850
2014,"['Action', 'Free to Play', 'Mod']",324830
2014,"['Action', 'Adventure']",301892
2014,"[""Shoot 'Em Up"", 'Action', 'Arcade', 'Bullet Hell', 'Classic']",315670
2013,"['Rogue-like', 'Strategy', 'Indie', 'RPG', 'Turn-Based', 'Tactical', 'Sci-fi', 'Space', 'Procedural Generation', 'Turn-Based Strategy', 'Perma Death', 'Singleplayer', 'Difficult', 'Rogue-lite', 'Steampunk', 'Pixel Graphics', '2D']",253630
2014,['Simulation'],316290
2016,"['RPG', 'Action', 'Indie']",321940
2014,"['Casual', 'Action', 'Indie', 'Space']",317510
2014,"['Adventure', 'Indie']",324490
2014,"['Indie', 'Action', 'Adventure', 'Platformer', '2D', 'Difficult', 'Fast-Paced', 'Great Soundtrack', 'GameMaker']",294460
2014,"['Strategy', 'RPG', 'Indie', 'Casual']",323560
2014,"['RPG', 'Indie', 'Action', 'Adventure']",324290
2014,"['Strategy', 'Indie']",323570
2006,"['Simulation', 'Strategy', 'Moddable', 'Multiplayer', 'Singleplayer', 'Co-op', 'Management', 'Realistic', 'Adventure']",323610
2014,['Simulation'],302440
2014,"['Casual', 'Software']",321020
2014,"['Adventure', 'Indie', 'Atmospheric']",319930
2014,"['Detective', 'Mystery', 'Atmospheric', 'Walking Simulator', 'Exploration', 'First-Person', 'Adventure', 'Horror', 'Singleplayer', 'Supernatural', 'Story Rich', 'Lovecraftian', 'Indie', 'Puzzle', 'Open World', 'Great Soundtrack', 'Short', 'Psychological Horror', 'Point & Click', 'Gore']",258520
1999,"['RPG', 'Action', 'Hack and Slash', 'Singleplayer', 'Classic']",320320
2014,"['Adventure', 'Horror', 'Indie', 'Action', 'Puzzle', 'First-Person', 'Short']",296630
2012,"['Visual Novel', 'Dating Sim', 'Otome', 'Simulation', 'Female Protagonist', 'Anime', 'Romance']",321290
2014,"['Simulation', 'Strategy', 'Naval', 'Wargame', 'Military', 'Realistic', 'Singleplayer', 'Modern', 'Real-Time with Pause', 'Tactical', 'Cold War', 'War']",321410
2014,"['Space', 'Simulation', 'RPG', 'Open World', 'Sci-fi', 'Space Sim', 'Singleplayer', 'Action', 'Sandbox', 'Adventure', 'Moddable', 'Strategy', 'Survival', 'Difficult', 'Relaxing', 'Indie', 'Multiplayer']",236150
2014,"['Horror', 'Psychological Horror', 'Indie', 'Atmospheric', 'Singleplayer', 'Adventure', 'Walking Simulator', '2D', 'Gore', 'Action', 'Blood', 'Kickstarter', 'Survival Horror', 'Short', 'Hand-drawn', 'Dark']",253330
2014,"['Action', 'Indie', 'Adventure', 'RPG', 'Rogue-like', 'Perma Death', 'Dungeon Crawler']",278620
2014,"['Indie', 'Local Multiplayer', 'Funny', 'Multiplayer', 'Action', 'Casual', 'Sports', 'Arcade', 'Space', 'Competitive', '4 Player Local', '2D', 'Local Co-Op', 'Retro', 'Fighting']",263020
2014,"['Platformer', 'Action', 'Adventure', 'Metroidvania', 'Co-op', 'Indie', '2D', 'Bullet Hell', 'Multiplayer', 'Controller', 'Great Soundtrack', 'Difficult', 'Singleplayer']",305050
2014,"['Indie', 'Action', 'Dinosaurs', 'FPS']",311660
2014,"['Indie', 'Adventure', 'Platformer', 'Local Co-Op', 'Co-op', 'Puzzle', 'Puzzle-Platformer', 'Atmospheric', 'Controller', 'Short', 'Dark', 'Supernatural']",316480
2014,['RPG'],321630
2014,"['Adventure', 'Action', 'Open World', 'Free to Play']",311670
2014,"['Soundtrack', 'Action']",323130
2014,"['Action', 'Adventure', 'Soundtrack']",323170
2014,"['Adventure', 'Action', 'Soundtrack', 'Music', 'Great Soundtrack', 'Sci-fi', 'Co-op', 'Puzzle']",323180
2014,"['Action', 'Music', 'Soundtrack']",323140
2014,"['Action', 'Soundtrack']",323160
2014,"['Free to Play', 'Soundtrack']",323120
2014,"['Action', 'Soundtrack']",323150
2014,"['Simulation', 'Strategy', 'RPG']",306393
1998,"['Racing', 'Action', 'Indie', 'Gore', 'Classic', ""1990's"", 'Great Soundtrack']",282030
2013,"['Music', 'Soundtrack']",301950
2014,"['Strategy', 'Simulation']",312380
2014,"['Indie', 'Action', 'Platformer', '2D', 'Singleplayer', 'Casual', 'Experimental', 'Minimalist', 'Short', 'Puzzle-Platformer', 'Great Soundtrack', 'Atmospheric', 'Soundtrack', 'Family Friendly', 'Controller', 'Music', 'Retro', 'Steam Machine']",299660
2014,"['Action', 'Adventure', 'RPG', 'Indie']",324460
2006,"['Action', 'FPS', 'Atmospheric', 'Singleplayer', 'Classic', 'Cult Classic', 'Shooter']",311140
2014,"['Hidden Object', 'Adventure', 'Casual', 'Indie', 'Point & Click', 'Female Protagonist', 'Puzzle']",321150
2014,"['RPG', 'Indie', 'Western', 'Turn-Based', 'Story Rich', 'Online Co-Op', 'Party-Based RPG']",324590
2014,"['RPG', 'Indie', 'Adventure', 'Female Protagonist', 'RPGMaker', 'Casual', 'JRPG', 'Exploration', 'Replay Value', 'Great Soundtrack', 'Story Rich', 'Episodic']",298840
2014,"['Strategy', 'Free to Play', 'Massively Multiplayer', 'Indie', 'Casual']",316520
2014,"['Strategy', 'Massively Multiplayer', 'Indie', 'Casual', 'Free to Play']",313300
2014,"['Indie', 'Action', 'Local Co-Op', '2D', 'Twin Stick Shooter', 'Arena Shooter', 'Top-Down', ""Shoot 'Em Up"", 'Top-Down Shooter', 'Zombies', 'Pixel Graphics', 'Retro', 'Arcade']",306700
2014,"['Strategy', 'Rome', 'Historical']",311380
2014,"['Strategy', 'Indie', 'Simulation']",320900
2014,"['Massively Multiplayer', 'Indie', 'Strategy', 'Free to Play', 'Casual']",313310
2014,"['Racing', 'Sports']",289024
2014,"['Racing', 'Sports']",304450
2014,"['Casual', 'Simulation']",295001
2014,"['Casual', 'Simulation']",295000
2014,"['Casual', 'Simulation']",295004
2014,"['Casual', 'Simulation']",295003
2014,"['Design & Illustration', 'Web Publishing']",321170
2014,"['Casual', 'Simulation']",295005
2014,"['Casual', 'Simulation']",295002
2014,"['Design & Illustration', 'Web Publishing']",321180
2014,"['Design & Illustration', 'Web Publishing']",321181
2011,"['Casual', 'Match 3', 'Hidden Object']",323260
2010,"['FPS', 'Multiplayer', 'Classic', 'Arena Shooter', 'Fast-Paced', 'Action', 'Shooter', 'e-sports', 'Competitive', 'First-Person', 'Difficult', 'Cult Classic', 'Funny', 'Parkour', 'Survival']",282440
2012,"['Casual', 'Hidden Object']",323280
2014,"['Strategy', 'Indie', 'Simulation']",322940
2014,"['RPG', 'JRPG', 'Fantasy', 'Remake', 'Story Rich', 'Classic', 'Great Soundtrack', 'Singleplayer', 'Turn-Based', 'Adventure', 'Turn-Based Combat', ""1990's"", 'Anime', 'Difficult', 'Controller']",312750
2014,"['Strategy', 'Indie', 'Space', 'Multiplayer', 'RTS']",263860
2014,"['Horror', 'Adventure', 'Indie', 'Action', 'VR', 'Survival Horror', 'First-Person', 'Dark', 'Psychological Horror', 'Singleplayer', 'Violent', 'Mature', 'Gore', 'Stealth', 'Mystery', 'Detective', '3D Platformer', 'Puzzle-Platformer', '3D Vision', 'Steam Machine']",311250
2014,"['Action', 'Adventure', 'LEGO']",292710
2014,"['Action', 'Adventure', 'LEGO']",292711
2014,"['Action', 'Adventure', 'LEGO']",292712
2014,"['Design & Illustration', 'Photo Editing', 'Software', 'Anime']",301610
2014,"['Action', 'Adventure']",312740
2014,"['RPG', 'Cyberpunk', 'Turn-Based', 'Strategy', 'Sci-fi', 'Tactical', 'Isometric', 'Story Rich', 'Singleplayer', 'Indie', 'CRPG', 'Adventure', 'Fantasy', 'Turn-Based Tactics', 'Atmospheric', 'Kickstarter', 'Turn-Based Strategy', 'Moddable', 'Female Protagonist', 'Touch-Friendly']",300550
2014,"['Action', 'Indie']",323940
2014,"['Casual', 'Gambling']",320970
2014,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']",277747
2014,"['Indie', 'Casual', 'Action', 'Adventure']",309920
2014,"['Design & Illustration', 'Web Publishing']",321182
2014,"['Design & Illustration', 'Web Publishing']",283542
2014,"['RPG', 'Massively Multiplayer', 'Free to Play']",323740
2014,['Simulation'],222609
2014,"['Design & Illustration', 'Web Publishing']",285461
2014,"['Design & Illustration', 'Web Publishing']",277843
2014,"['Design & Illustration', 'Web Publishing']",271963
2014,"['Design & Illustration', 'Web Publishing']",291474
2014,"['Design & Illustration', 'Web Publishing']",297640
2014,"['Design & Illustration', 'Animation & Modeling', 'Web Publishing']",297141
2013,"['Free to Play', 'Visual Novel', 'Anime', 'Indie', 'Adventure', 'Simulation', 'Female Protagonist', 'Casual', 'Sci-fi', 'Nudity', 'Mature', 'Romance', 'Singleplayer']",321840
2014,"['Design & Illustration', 'Animation & Modeling', 'Web Publishing']",297140
2014,"['Adventure', 'Indie', 'Point & Click', 'Sci-fi', 'Female Protagonist', 'Space', 'Puzzle', 'Singleplayer', 'Exploration']",257690
2014,['RPG'],319120
2014,"['Indie', 'Casual', 'Adventure', 'Psychological Horror', 'Pixel Graphics', 'Horror', 'Illuminati', 'Female Protagonist', 'Mature', 'Nudity', 'Singleplayer', 'Action']",292630
2014,"['Strategy', 'World War II', 'Turn-Based', 'Turn-Based Strategy', 'Wargame', 'Multiplayer', 'Singleplayer', 'Replay Value']",306640
2014,"['Indie', 'Action', 'Runner', 'Difficult', 'Arcade', '3D Platformer', 'Singleplayer', 'Great Soundtrack', 'Platformer']",302610
2014,['Utilities'],323620
2014,"['Strategy', 'Simulation', 'World War I', 'Grand Strategy', 'Wargame']",312360
2014,['RPG'],279111
2007,"['Casual', 'Adventure', 'Match 3', 'Female Protagonist']",320630
2015,"['Action', 'Adventure', 'Indie', 'Casual']",320880
2014,"['Casual', 'Hidden Object', 'Point & Click', 'Werewolves', 'Puzzle', 'Adventure']",316420
2014,"['Simulation', 'Casual', 'Indie', 'Building', 'Medieval']",319850
2014,"['Action', 'Indie', 'Platformer']",315480
2005,"['Adventure', 'Casual', 'Point & Click', 'Puzzle']",302180
2014,"['Puzzle', 'Indie', 'Casual', 'Strategy', 'Minimalist', 'Singleplayer', 'Relaxing', 'Touch-Friendly', 'Difficult']",304410
2014,"['RPG', 'Indie', 'Rogue-like', 'Rogue-lite', 'Magic', 'Top-Down', 'Local Co-Op', 'Action']",306550
2014,['Indie'],317880
2014,"['Racing', 'Sports']",289023
2014,"['Casual', 'Indie', 'Action', 'Music-Based Procedural Generation', 'Procedural Generation', 'Score Attack', 'Crowdfunded', 'Singleplayer', 'Great Soundtrack', 'Relaxing', 'Bullet Hell', 'Funny', 'Psychedelic', 'Music']",307170
2014,"['Casual', 'Simulation']",294992
2014,"['Casual', 'Simulation']",294993
2014,"['Casual', 'Simulation']",294994
2014,"['Casual', 'Simulation']",294995
2014,"['Casual', 'Simulation']",294997
2014,['Strategy'],318290
2010,"['Visual Novel', 'Anime', 'Indie', 'Female Protagonist', 'Otome', 'Adventure', 'Sci-fi', 'Dating Sim', 'Time Travel', 'Multiple Endings', 'Romance', 'Singleplayer', 'Mystery', 'Story Rich']",301380
2014,"['Casual', 'Simulation']",294996
2014,"['Action', 'RPG', 'Massively Multiplayer', 'Free to Play']",320710
2014,"['Simulation', 'Strategy', 'Management']",294830
2014,"['Simulation', 'Trains', 'Management', 'Strategy', 'Economy', 'Indie', 'Sandbox', 'Singleplayer', 'City Builder', 'Building', 'Casual', 'Adventure', 'Open World', 'Moddable']",304730
2014,"['Early Access', 'Free to Play', 'Sandbox', 'Multiplayer', 'Indie', 'Simulation', 'Casual', 'Arcade', 'Funny', 'VR', 'Adventure', 'Singleplayer', 'Co-op', 'Action', 'Open World', '3D Vision', 'First-Person', 'Building', 'Comedy', 'Survival']",266430
2014,"['Action', 'Adventure']",305185
2014,"['Visual Novel', 'Anime', 'Dating Sim', 'Female Protagonist', 'Story Rich', 'Comedy', 'Romance', 'Otome', 'Multiple Endings', 'Singleplayer', 'Indie', 'Simulation', 'Casual', 'Funny', 'Great Soundtrack', 'Parody', 'Memes', 'Mystery', 'Illuminati', 'Adventure']",310080
2014,"['Strategy', 'Indie', 'Tower Defense', 'Rogue-like', 'Zombies', 'RPG', 'Steampunk', 'Vampire', 'Perma Death', 'Survival', 'Difficult']",318570
2014,"['Action', 'Adventure', 'Indie', 'Comedy', 'Sci-fi', 'Great Soundtrack', 'Music']",313590
2014,"['Action', 'Adventure']",315890
2014,"['Zombies', 'Action', 'Open World', 'Co-op', 'Gore', 'Comedy', 'Survival', 'Funny', 'Third Person', 'Crafting', 'Multiplayer', 'Adventure', 'Sandbox', 'Online Co-Op', 'Horror', 'Singleplayer', 'Atmospheric', 'Survival Horror', 'RPG', 'Casual']",265550
2014,"['Action', 'RPG', 'FPS', 'Online Co-Op', 'Co-op', 'Multiplayer', 'Shooter', 'Heist']",320030
2014,"['Simulation', 'Casual', 'Sports', 'Trains', 'Building', 'Driving', 'Relaxing', 'Moddable', 'Open World', 'Sandbox', 'Atmospheric', 'Realistic', 'Singleplayer', 'City Builder', 'Family Friendly', 'TrackIR', 'Level Editor']",222634
2014,"['Strategy', 'RTS']",321580
2014,"['Free to Play', 'Trading Card Game', 'Card Game', 'Strategy', 'Massively Multiplayer', 'Indie', 'Multiplayer', 'Tactical', 'Fantasy', 'Turn-Based', 'Adventure', 'Action', 'RPG', 'Singleplayer']",257730
2014,"['Indie', 'Racing', 'Action', 'Local Co-Op']",308580
2014,"['Indie', 'Action', 'Difficult', 'Fast-Paced', 'Singleplayer', 'Arcade']",317710
2006,['Racing'],306520
2005,"['Racing', 'Driving', 'Multiplayer', 'Arcade', 'Simulation', 'Singleplayer']",315600
2014,"['Early Access', 'RPG', 'Indie', 'Strategy', 'Rogue-like']",269590
2008,"['Racing', 'Offroad']",315740
2014,"['Casual', 'Simulation']",294998
2014,"['Casual', 'Simulation']",294999
2014,"['Adventure', 'Indie', 'Hacking', 'Hack and Slash', 'Puzzle', 'Casual', 'Programming', 'Female Protagonist', 'Singleplayer', 'Fantasy', '2D']",246070
2014,"['Casual', 'Simulation']",294932
2014,"['Indie', 'Casual', 'Simulation']",317070
2002,"['Strategy', 'Simulation', 'Economy', 'Medieval']",39520
2014,['Strategy'],249094
2014,['Strategy'],249092
2014,"['Simulation', 'Racing', 'Sports']",297980
2014,"['Strategy', 'Casual', 'Indie', 'Simulation']",315960
2014,"['Strategy', 'Simulation', 'RPG', 'Indie', 'Rome']",308170
2014,"['Indie', 'Casual', 'Strategy']",319340
2014,"['Action', 'Zombies', 'Survival', 'Co-op']",321620
2014,"['Action', 'FPS']",259253
2014,"['Indie', 'Action', 'Free to Play']",315120
2004,"['Simulation', 'Strategy', 'Economy', 'Trains']",271370
2014,"['Adventure', 'Action', 'Point & Click']",312050
2014,"['Video Production', 'Utilities', 'Animation & Modeling', 'Family Friendly']",315190
2014,"['Indie', 'Casual', 'Action', 'Strategy', '2D', 'Pixel Graphics']",316660
2014,['Strategy'],297890
2014,"['Strategy', 'Historical']",292990
2014,['Strategy'],297891
2014,['Strategy'],297893
2014,['Strategy'],297892
2014,['Strategy'],297894
2014,['Strategy'],297895
2009,"['RPG', 'Action', 'Adventure', 'Action RPG', 'Dungeon Crawler', 'Singleplayer', 'Hack and Slash', 'Loot']",303680
2014,"['Fighting', 'Local Multiplayer', '2D Fighter', 'Multiplayer', 'Great Soundtrack', 'Indie', 'Action', 'Sports', '4 Player Local', '2D', 'Arcade', 'Competitive', 'Local Co-Op', 'Pixel Graphics', 'Funny', 'Fast-Paced', 'Online Co-Op', 'Singleplayer', 'Anime', 'Adventure']",261180
2014,"['Indie', 'Casual', 'Free to Play']",300150
2014,"['Hidden Object', 'Point & Click', 'Adventure', 'Casual', 'Puzzle', 'Female Protagonist', 'Fantasy', 'Singleplayer', 'Story Rich', 'Atmospheric', 'Mystery', 'Great Soundtrack', 'Family Friendly', 'Indie', '2D']",284850
2014,"['Simulation', 'Trains', 'Open World', 'Sandbox', 'Physics', 'Atmospheric', 'Realistic', 'Family Friendly', 'TrackIR']",258677
2014,"['Indie', 'Casual', 'Free to Play']",261220
2013,"['Strategy', 'Free to Play', 'World War I', 'Mod', 'Action', 'War', 'Multiplayer', 'RTS', 'World War II']",314420
2014,"['Adventure', 'Indie']",318591
2014,"['RPG', 'Strategy', 'Indie']",315930
2014,"['Free to Play', 'Racing', 'Massively Multiplayer', 'Multiplayer', 'Indie', 'Strategy', 'RPG', 'Open World', 'Perma Death', 'Turn-Based', 'Turn-Based Combat', 'Turn-Based Tactics', 'Action']",295710
2015,"['Indie', 'Simulation', 'Rhythm', 'Puzzle', 'Experimental', 'Music']",303530
2014,"['Indie', 'Platformer', 'Action', 'Female Protagonist', 'Casual', 'Metroidvania', '2D', 'Pixel Graphics']",315850
2014,"['Simulation', 'Indie', 'Casual', 'Relaxing', 'Singleplayer', 'Great Soundtrack', 'God Game', 'Experimental', 'Procedural Generation', 'Space', 'Illuminati', 'Realistic', 'VR', 'Funny', 'Third Person', 'First-Person', 'Difficult', 'Survival', 'Music', 'Memes']",313340
2014,"['Strategy', 'Indie']",317150
2014,"['Adventure', 'Detective', 'Indie', 'Point & Click', 'Mystery', 'Singleplayer', 'Puzzle', 'Short', 'Casual', 'Cartoony', '2D', 'Kickstarter']",272600
2012,"['Adventure', 'Casual', 'Female Protagonist', 'Point & Click']",260550
2014,"['Early Access', 'Free to Play', 'Sports', 'Multiplayer', 'Action', 'Indie', 'Strategy', 'Co-op', 'MOBA', 'Soccer', 'Football', 'Open World', 'Robots']",285580
2014,"['Strategy', 'Action', 'Indie', 'Sports', 'Free to Play']",318271
2014,"['Strategy', 'Action', 'Indie', 'Sports', 'Free to Play']",316130
2014,['Action'],308264
2014,['Indie'],316400
2014,"['Strategy', 'Action', 'Free to Play', 'Indie', 'Sports']",287620
2014,['Action'],308266
2014,['Action'],308267
2014,"['Indie', 'Action', 'Adventure', ""Beat 'em up"", 'Casual', 'Co-op', 'Online Co-Op', 'Comedy']",303510
2014,['Action'],308268
2014,"['Short', 'Indie', 'Free to Play', 'Interactive Fiction', 'Choose Your Own Adventure', 'Singleplayer', 'Visual Novel', 'Villain Protagonist', 'Psychological Horror', 'Psychological', 'Illuminati', 'Drama', 'Dark', 'Multiple Endings', 'Text-Based', 'Conspiracy']",270170
2014,['Action'],308269
2014,"['Action', 'Adventure', 'Horror', 'First-Person']",303870
2014,"['Casual', 'Simulation']",294978
2014,"['RPG', 'Open World', 'Gothic', 'Adventure', 'Atmospheric', 'Singleplayer', 'Fantasy', 'Third Person', 'Dark Fantasy', 'Action RPG', 'Pirates', 'Action', 'Story Rich', 'Magic', 'Classic', 'Sandbox', 'Nudity', 'Exploration']",249230
2014,"['Casual', 'Simulation']",294979
2014,"['Casual', 'Simulation']",294980
2014,"['Casual', 'Simulation']",294981
2014,['Simulation'],318050
2014,['Racing'],311551
2014,"['Indie', 'Action', 'Adventure', 'Great Soundtrack', 'Arcade', 'Retro']",297410
2014,"['Casual', 'Simulation']",294982
2014,['Simulation'],250990
2014,"['Casual', 'Simulation']",294983
2014,"['Casual', 'Simulation']",294984
2014,"['Horror', 'Singleplayer', 'Survival Horror', 'Psychological Horror', 'Robots', 'Difficult', 'Indie', 'Point & Click', 'Dark', 'First-Person', 'Survival', 'Atmospheric', 'Mouse only', 'Resource Management', 'Supernatural', 'Silent Protagonist', 'Short', 'Lore-Rich', 'Historical', 'Gore']",319510
2014,"['Casual', 'Simulation']",294985
2014,"['Chess', 'Strategy', 'Indie', 'Sports', 'Board Game']",314340
2014,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Hex Grid', 'Turn-Based', 'Adventure', 'Fantasy', 'Villain Protagonist']",289520
2014,['Simulation'],318960
2014,"['Action', 'Indie', 'Casual']",265350
